trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type,payment_currency
1764,-10,ADMA,3.96226,3.96773,62,PUT,REGULAR,USD
1765,10,ASBB,4.49665,4.50212,36,CALL,REGULAR,USD
1766,10,VNET,2.71131,2.71678,41,PUT,REGULAR,USD
1767,-10,ARIS,1.74912,1.75459,74,CALL,REGULAR,USD
1768,10,TURN,4.36466,4.37013,137,PUT,ODD,EUR
1769,10,SWIN,0.02825,0.03372,135,CALL,REGULAR,USD
1770,-10,SRCE,0.32934,0.33481,127,PUT,REGULAR,USD
1771,10,ARRS,4.16887,4.17434,63,CALL,REGULAR,USD
1772,10,PIH,1.56076,1.56623,61,PUT,REGULAR,USD
1773,-10,ATNY,4.82476,4.83023,96,CALL,REGULAR,USD
1774,10,SSRX,1.89598,1.90145,138,PUT,REGULAR,USD
1775,10,VNET,2.85779,2.86326,118,CALL,REGULAR,USD
1776,-10,AGNCB,1.11573,1.1212,29,PUT,ODD,EUR
1777,10,ADTN,3.58769,3.59316,71,CALL,REGULAR,USD
1778,10,SWIN,3.65794,3.66341,36,PUT,REGULAR,USD
1779,-10,AAON,4.28871,4.29418,84,CALL,REGULAR,USD
1780,10,SWIN,0.84763,0.8531,47,PUT,REGULAR,USD
1781,10,AMRK,4.64839,4.65386,42,CALL,REGULAR,USD
1782,-10,ASDR,2.93125,2.93672,121,PUT,REGULAR,USD
1783,10,FCTY,3.77716,3.78263,124,CALL,REGULAR,USD
1784,10,ATNY,2.12819,2.13366,34,PUT,ODD,EUR
1785,-10,ASBB,4.1536,4.15907,146,CALL,REGULAR,USD
1786,10,ARRS,4.25226,4.25773,102,PUT,REGULAR,USD
1787,10,ASML,1.98514,1.99061,78,CALL,REGULAR,USD
1788,-10,ANIP,1.53654,1.54201,150,PUT,REGULAR,USD
1789,10,AEZS,1.53589,1.54136,75,CALL,REGULAR,USD
1790,10,AMCX,4.45331,4.45878,134,PUT,REGULAR,USD
1791,-10,ANSS,4.09384,4.09931,36,CALL,REGULAR,USD
1792,10,CAFD,1.3847,1.39017,37,PUT,ODD,EUR
1793,10,ANAD,4.88784,4.89331,76,CALL,REGULAR,USD
1794,-10,ADMA,3.31341,3.31888,54,PUT,REGULAR,USD
1795,10,SWIN,4.03425,4.03972,144,CALL,REGULAR,USD
1796,10,AAON,0.65154,0.65701,145,PUT,REGULAR,USD
1797,-10,AMAG,1.07792,1.08339,90,CALL,REGULAR,USD
1798,10,ATNY,3.74893,3.7544,22,PUT,REGULAR,USD
1799,10,AGNC,1.24823,1.2537,22,CALL,REGULAR,USD
1800,-10,AGNCP,0.04129,0.04676,79,PUT,ODD,EUR
1801,10,SRCE,0.6547,0.66017,81,CALL,REGULAR,USD
1802,10,AMRK,3.1416,3.14707,150,PUT,REGULAR,USD
1803,-10,CAFD,1.84111,1.84658,128,CALL,REGULAR,USD
1804,10,AMRK,0.94801,0.95348,30,PUT,REGULAR,USD
1805,10,VNET,0.53108,0.53655,101,CALL,REGULAR,USD
1806,-10,ADMA,3.29361,3.29908,26,PUT,REGULAR,USD
1807,10,AGNCP,3.11696,3.12243,76,CALL,REGULAR,USD
1808,10,ASV,2.3685,2.37397,133,PUT,ODD,EUR
1809,-10,EMDR,4.63519,4.64066,125,CALL,REGULAR,USD
1810,10,ATNY,1.79812,1.80359,87,PUT,REGULAR,USD
1811,10,SWIN,4.53309,4.53856,72,CALL,REGULAR,USD
1812,-10,SHLM,4.41507,4.42054,100,PUT,REGULAR,USD
1813,10,ASBB,2.6685,2.67397,103,CALL,REGULAR,USD
1814,10,AGNCP,3.10406,3.10953,60,PUT,REGULAR,USD
1815,-10,EGHT,1.45133,1.4568,36,CALL,REGULAR,USD
1816,10,FCCY,4.10466,4.11013,49,PUT,ODD,EUR
1817,10,PIH,0.91427,0.91974,34,CALL,REGULAR,USD
1818,-10,FCTY,2.20202,2.20749,86,PUT,REGULAR,USD
1819,10,ACIW,2.36511,2.37058,114,CALL,REGULAR,USD
1820,10,TWOU,4.77513,4.7806,130,PUT,REGULAR,USD
1821,-10,ARIS,0.47516,0.48063,90,CALL,REGULAR,USD
1822,10,AMAG,0.72693,0.7324,43,PUT,REGULAR,USD
1823,10,ADTN,4.92124,4.92671,65,CALL,REGULAR,USD
1824,-10,ASDR,3.07096,3.07643,44,PUT,ODD,EUR
1825,10,ASML,0.62184,0.62731,42,CALL,REGULAR,USD
1826,10,VNET,3.9482,3.95367,56,PUT,REGULAR,USD
1827,-10,EMDR,1.0155,1.02097,51,CALL,REGULAR,USD
1828,10,RUDR,3.46446,3.46993,105,PUT,REGULAR,USD
1829,10,AMCX,1.51969,1.52516,112,CALL,REGULAR,USD
1830,-10,FCTY,3.13744,3.14291,47,PUT,REGULAR,USD
1831,10,EMDR,0.82921,0.83468,42,CALL,REGULAR,USD
1832,10,SHLM,2.59449,2.59996,51,PUT,ODD,EUR
1833,-10,ANAD,0.26419,0.26966,27,CALL,REGULAR,USD
1834,10,ASML,4.48625,4.49172,106,PUT,REGULAR,USD
1835,10,AMCX,4.31908,4.32455,82,CALL,REGULAR,USD
1836,-10,ANIP,0.06551,0.07098,37,PUT,REGULAR,USD
1837,10,AGNCB,4.92282,4.92829,98,CALL,REGULAR,USD
1838,10,AMAG,4.67801,4.68348,87,PUT,REGULAR,USD
1839,-10,CAFD,4.29536,4.30083,105,CALL,REGULAR,USD
1840,10,AGNCP,0.49001,0.49548,41,PUT,ODD,EUR
1841,10,ABMD,4.02512,4.03059,28,CALL,REGULAR,USD
1842,-10,ATNY,4.55118,4.55665,23,PUT,REGULAR,USD
1843,10,ACAD,2.60912,2.61459,40,CALL,REGULAR,USD
1844,10,SRCE,1.36152,1.36699,71,PUT,REGULAR,USD
1845,-10,AGNC,2.77465,2.78012,123,CALL,REGULAR,USD
1846,10,ARIS,2.18594,2.19141,70,PUT,REGULAR,USD
1847,10,VNET,1.19892,1.20439,45,CALL,REGULAR,USD
1848,-10,AMAG,2.34953,2.355,72,PUT,ODD,EUR
1849,10,ASV,0.59921,0.60468,49,CALL,REGULAR,USD
1850,10,ACIU,0.92525,0.93072,94,PUT,REGULAR,USD
1851,-10,FLWS,3.04905,3.05452,145,CALL,REGULAR,USD
1852,10,TURN,4.83073,4.8362,126,PUT,REGULAR,USD
1853,10,RUDR,4.62123,4.6267,130,CALL,REGULAR,USD
1854,-10,CAFD,2.18615,2.19162,85,PUT,REGULAR,USD
1855,10,PIH,3.39366,3.39913,51,CALL,REGULAR,USD
1856,10,SHLM,3.43068,3.43615,120,PUT,ODD,EUR
1857,-10,SSRX,3.0475,3.05297,133,CALL,REGULAR,USD
1858,10,FLWS,3.45244,3.45791,131,PUT,REGULAR,USD
1859,10,ABMD,4.7159,4.72137,68,CALL,REGULAR,USD
1860,-10,EGHT,2.04215,2.04762,114,PUT,REGULAR,USD
1861,10,EGHT,4.98801,4.99348,69,CALL,REGULAR,USD
1862,10,ANIP,2.8741,2.87957,63,PUT,REGULAR,USD
1863,-10,ARIS,4.14661,4.15208,126,CALL,REGULAR,USD
1864,10,PIH,0.22601,0.23148,44,PUT,ODD,EUR
1865,10,SHLM,4.5108,4.51627,32,CALL,REGULAR,USD
1866,-10,PIH,0.48858,0.49405,87,PUT,REGULAR,USD
1867,10,ACIU,0.39762,0.40309,145,CALL,REGULAR,USD
1868,10,AGNC,2.00437,2.00984,78,PUT,REGULAR,USD
1869,-10,AAON,2.65481,2.66028,30,CALL,REGULAR,USD
1870,10,UHAL,1.46008,1.46555,111,CALL,REGULAR,USD
1871,10,AEY,1.50819,1.51366,119,PUT,REGULAR,USD
1872,-10,ACIW,4.45726,4.46273,42,CALL,ODD,EUR
1873,10,SRCE,0.97071,0.97618,28,PUT,REGULAR,USD
1874,10,FUBC,2.42225,2.42772,134,CALL,REGULAR,USD
1875,-10,SSRX,1.55621,1.56168,110,PUT,REGULAR,USD
1876,10,RUDR,1.51457,1.52004,20,CALL,REGULAR,USD
1877,10,SHLM,1.80283,1.8083,90,PUT,REGULAR,USD
1878,-10,ADTN,1.87242,1.87789,137,CALL,REGULAR,USD
1879,10,SRCE,3.91523,3.9207,123,PUT,REGULAR,USD
1880,10,TURN,4.69765,4.70312,105,CALL,ODD,EUR
1881,-10,VNET,0.25438,0.25985,140,PUT,REGULAR,USD
1882,10,ASBB,0.8935,0.89897,83,CALL,REGULAR,USD
1883,10,AGNC,3.40342,3.40889,23,PUT,REGULAR,USD
1884,-10,ATNY,4.06871,4.07418,109,CALL,REGULAR,USD
1885,10,AGNC,1.54948,1.55495,87,PUT,REGULAR,USD
1886,10,AMCX,4.5119,4.51737,131,CALL,REGULAR,USD
1887,-10,ANIP,1.33893,1.3444,22,PUT,REGULAR,USD
1888,10,ACIU,0.41592,0.42139,84,CALL,ODD,EUR
1889,10,ACMR,2.2565,2.26197,116,PUT,REGULAR,USD
1890,-10,SRCE,2.27106,2.27653,28,CALL,REGULAR,USD
1891,10,ARMH,4.30281,4.30828,83,PUT,REGULAR,USD
1892,10,FCTY,0.11236,0.11783,27,CALL,REGULAR,USD
1893,-10,SSRX,2.43877,2.44424,139,PUT,REGULAR,USD
1894,10,AGNCB,2.91569,2.92116,114,CALL,REGULAR,USD
1895,10,ASV,2.08605,2.09152,93,PUT,REGULAR,USD
1896,-10,ACIU,3.84787,3.85334,52,CALL,ODD,EUR
1897,10,SRCE,0.98356,0.98903,24,PUT,REGULAR,USD
1898,10,SSRX,1.50777,1.51324,126,CALL,REGULAR,USD
1899,-10,AEPI,1.33291,1.33838,109,PUT,REGULAR,USD
1900,10,ARIS,0.28882,0.29429,127,CALL,REGULAR,USD
1901,10,VNET,3.84242,3.84789,119,PUT,REGULAR,USD
1902,-10,SWIN,0.72952,0.73499,67,CALL,REGULAR,USD
1903,10,ACAD,2.86911,2.87458,104,PUT,REGULAR,USD
1904,10,ANAD,3.54848,3.55395,73,CALL,ODD,EUR
1905,-10,EGHT,2.87493,2.8804,80,PUT,REGULAR,USD
1906,10,ACAD,1.63335,1.63882,92,CALL,REGULAR,USD
1907,10,ASML,1.97393,1.9794,39,PUT,REGULAR,USD
1908,-10,SRCE,1.16457,1.17004,66,CALL,REGULAR,USD
1909,10,VNET,2.60716,2.61263,55,PUT,REGULAR,USD
1910,10,ARIS,3.69761,3.70308,126,CALL,REGULAR,USD
1911,-10,AEPI,0.50984,0.51531,71,PUT,REGULAR,USD
1912,10,ARIS,1.74886,1.75433,46,CALL,ODD,EUR
1913,10,AEZS,3.63305,3.63852,96,PUT,REGULAR,USD
1914,-10,SRCE,1.99111,1.99658,103,CALL,REGULAR,USD
1915,10,AEPI,1.47481,1.48028,106,PUT,REGULAR,USD
1916,10,ASV,0.3938,0.39927,72,CALL,REGULAR,USD
1917,-10,ASDR,0.00469,0.01016,115,PUT,REGULAR,USD
1918,10,ACMR,3.95217,3.95764,52,CALL,REGULAR,USD
1919,10,ADTN,3.7142,3.71967,95,PUT,REGULAR,USD
1920,-10,AAON,3.57674,3.58221,125,CALL,ODD,EUR
1921,10,ADTN,1.19354,1.19901,68,PUT,REGULAR,USD
1922,10,VNET,2.93455,2.94002,30,CALL,REGULAR,USD
1923,-10,SWIN,0.9035,0.90897,139,PUT,REGULAR,USD
1924,10,FCTY,4.75576,4.76123,147,CALL,REGULAR,USD
1925,10,FCTY,2.06139,2.06686,66,PUT,REGULAR,USD
1926,-10,AMCX,4.42875,4.43422,78,CALL,REGULAR,USD
1927,10,ACIW,3.75979,3.76526,52,PUT,REGULAR,USD
1928,10,ACIU,3.55214,3.55761,69,CALL,ODD,EUR
1929,-10,SRCE,2.95003,2.9555,96,PUT,REGULAR,USD
1930,10,AEY,1.84773,1.8532,32,CALL,REGULAR,USD
1931,10,ANAD,4.73815,4.74362,101,PUT,REGULAR,USD
1932,-10,AGNCP,2.89621,2.90168,96,CALL,REGULAR,USD
1933,10,ACMR,2.64279,2.64826,33,PUT,REGULAR,USD
1934,10,UHAL,1.69394,1.69941,121,CALL,REGULAR,USD
1935,-10,AGNC,2.50318,2.50865,44,PUT,REGULAR,USD
1936,10,ASDR,0.46342,0.46889,79,CALL,ODD,EUR
1937,10,ANSS,3.14874,3.15421,134,PUT,REGULAR,USD
1938,-10,CAFD,1.50514,1.51061,33,CALL,REGULAR,USD
1939,10,AEY,2.58843,2.5939,118,PUT,REGULAR,USD
1940,10,SRCE,3.91211,3.91758,89,CALL,REGULAR,USD
1941,-10,FUBC,4.98739,4.99286,35,PUT,REGULAR,USD
1942,10,EGHT,1.33301,1.33848,118,CALL,REGULAR,USD
1943,10,EMDR,1.58521,1.59068,64,PUT,REGULAR,USD
1944,-10,AMCX,3.3623,3.36777,108,CALL,ODD,EUR
1945,10,ASML,4.82477,4.83024,31,PUT,REGULAR,USD
1946,10,ACMR,0.56694,0.57241,31,CALL,REGULAR,USD
1947,-10,TWOU,2.76984,2.77531,130,PUT,REGULAR,USD
1948,10,ACNB,3.24391,3.24938,94,CALL,REGULAR,USD
1949,10,AGNCP,4.71244,4.71791,62,PUT,REGULAR,USD
1950,-10,SWIN,3.14712,3.15259,74,CALL,REGULAR,USD
1951,10,ACMR,2.26639,2.27186,135,PUT,REGULAR,USD
1952,10,ADMA,4.70267,4.70814,144,CALL,ODD,EUR
1953,-10,ACIW,1.39906,1.40453,92,PUT,REGULAR,USD
1954,10,TWOU,1.06042,1.06589,148,CALL,REGULAR,USD
1955,10,AEY,0.16137,0.16684,87,PUT,REGULAR,USD
1956,-10,ANSS,4.47996,4.48543,140,CALL,REGULAR,USD
1957,10,ASML,3.62156,3.62703,133,PUT,REGULAR,USD
1958,10,UHAL,2.99996,3.00543,61,CALL,REGULAR,USD
1959,-10,AEZS,4.88279,4.88826,149,PUT,REGULAR,USD
1960,10,ABMD,4.15253,4.158,116,CALL,ODD,EUR
1961,10,AMCX,1.43285,1.43832,121,PUT,REGULAR,USD
1962,-10,EGHT,3.08432,3.08979,105,CALL,REGULAR,USD
1963,10,ARRS,1.29706,1.30253,125,PUT,REGULAR,USD
1964,10,ATNY,0.94011,0.94558,83,CALL,REGULAR,USD
1965,-10,ASML,4.53657,4.54204,37,PUT,REGULAR,USD
1966,10,SSRX,4.60121,4.60668,42,CALL,REGULAR,USD
1967,10,UHAL,1.52166,1.52713,103,PUT,REGULAR,USD
1968,-10,ARRS,1.65231,1.65778,93,CALL,ODD,EUR
1969,10,AGNCP,3.96848,3.97395,20,PUT,REGULAR,USD
1970,10,PIH,1.49041,1.49588,32,CALL,REGULAR,USD
1971,-10,FLWS,2.11135,2.11682,127,PUT,REGULAR,USD
1972,10,ACIU,2.88461,2.89008,68,CALL,REGULAR,USD
1973,10,ACIW,4.53495,4.54042,130,PUT,REGULAR,USD
1974,-10,AAON,0.10872,0.11419,138,CALL,REGULAR,USD
1975,10,ARIS,2.9253,2.93077,100,PUT,REGULAR,USD
1976,10,AEZS,1.46794,1.47341,144,CALL,ODD,EUR
1977,-10,AAON,2.82424,2.82971,46,PUT,REGULAR,USD
1978,10,FCTY,4.0902,4.09567,48,CALL,REGULAR,USD
1979,10,FUBC,1.54613,1.5516,48,PUT,REGULAR,USD
1980,-10,ASML,1.91827,1.92374,94,CALL,REGULAR,USD
1981,10,RUDR,2.88668,2.89215,58,PUT,REGULAR,USD
1982,10,FUBC,4.72097,4.72644,113,CALL,REGULAR,USD
1983,-10,RUDR,4.39,4.39547,81,PUT,REGULAR,USD
1984,10,ARMH,3.24676,3.25223,106,CALL,ODD,EUR
1985,10,CAFD,1.03092,1.03639,108,PUT,REGULAR,USD
1986,-10,EMDR,4.33194,4.33741,93,CALL,REGULAR,USD
1987,10,SWIN,4.09599,4.10146,146,PUT,REGULAR,USD
1988,10,AAON,2.51108,2.51655,123,CALL,REGULAR,USD
1989,-10,ASV,0.87964,0.88511,133,PUT,REGULAR,USD
1990,10,ACIW,3.70327,3.70874,78,CALL,REGULAR,USD
1991,10,ANSS,4.55985,4.56532,115,PUT,REGULAR,USD
1992,-10,SHLM,2.7727,2.77817,142,CALL,ODD,EUR
1993,10,EGHT,4.93929,4.94476,126,PUT,REGULAR,USD
1994,10,FLWS,1.59049,1.59596,58,CALL,REGULAR,USD
1995,-10,ACNB,0.92266,0.92813,28,PUT,REGULAR,USD
1996,10,ASV,2.93796,2.94343,97,CALL,REGULAR,USD
1997,10,SWIN,3.57433,3.5798,150,PUT,REGULAR,USD
1998,-10,ASDR,3.42768,3.43315,67,CALL,REGULAR,USD
1999,10,AEZS,3.45875,3.46422,108,PUT,REGULAR,USD
2000,10,SWIN,4.34669,4.35216,41,CALL,ODD,EUR
2001,-10,TURN,2.80382,2.80929,22,PUT,REGULAR,USD
2002,10,CAFD,1.27382,1.27929,145,CALL,REGULAR,USD
2003,10,ANSS,3.94382,3.94929,50,PUT,REGULAR,USD
2004,-10,AGNCB,3.42578,3.43125,79,CALL,REGULAR,USD
2005,10,SWIN,2.33535,2.34082,118,PUT,REGULAR,USD
2006,10,ANSS,0.7915,0.79697,134,CALL,REGULAR,USD
2007,-10,SHLM,1.20573,1.2112,73,PUT,REGULAR,USD
2008,10,SWIN,1.23841,1.24388,143,CALL,ODD,EUR
2009,10,ALJJ,4.07228,4.07775,120,PUT,REGULAR,USD
2010,-10,ANIP,3.02131,3.02678,136,CALL,REGULAR,USD
2011,10,ANAD,0.35651,0.36198,65,PUT,REGULAR,USD
2012,10,ANAD,4.2132,4.21867,28,CALL,REGULAR,USD
2013,-10,SWIN,2.2289,2.23437,73,PUT,REGULAR,USD
2014,10,ASBB,3.2198,3.22527,31,CALL,REGULAR,USD
2015,10,ABMD,4.20961,4.21508,93,PUT,REGULAR,USD
2016,-10,AGNCP,4.67614,4.68161,109,CALL,ODD,EUR
2017,10,ARIS,2.17734,2.18281,58,PUT,REGULAR,USD
2018,10,ARRS,2.90661,2.91208,123,CALL,REGULAR,USD
2019,-10,ASML,1.1444,1.14987,27,PUT,REGULAR,USD
2020,10,ACIW,0.36159,0.36706,78,CALL,REGULAR,USD
2021,10,TURN,1.10187,1.10734,146,PUT,REGULAR,USD
2022,-10,TWOU,2.85184,2.85731,31,CALL,REGULAR,USD
2023,10,CAFD,0.44081,0.44628,97,PUT,REGULAR,USD
2024,10,ANSS,1.66561,1.67108,109,CALL,ODD,EUR
2025,-10,JOBS,2.72996,2.73543,28,PUT,REGULAR,USD
2026,10,AGNC,1.32157,1.32704,36,CALL,REGULAR,USD
2027,10,AMAG,4.04908,4.05455,57,PUT,REGULAR,USD
2028,-10,ADTN,2.58349,2.58896,31,CALL,REGULAR,USD
2029,10,ARCW,3.09525,3.10072,86,PUT,REGULAR,USD
2030,10,FCTY,0.6862,0.69167,90,CALL,REGULAR,USD
2031,-10,ATNY,2.6144,2.61987,118,PUT,REGULAR,USD
2032,10,ACNB,4.36712,4.37259,126,CALL,ODD,EUR
2033,10,AAON,2.1483,2.15377,28,PUT,REGULAR,USD
2034,-10,ACIW,4.99908,5.00455,98,CALL,REGULAR,USD
2035,10,RUDR,0.58066,0.58613,79,PUT,REGULAR,USD
2036,10,SHLM,0.29205,0.29752,40,CALL,REGULAR,USD
2037,-10,ADTN,3.61699,3.62246,43,PUT,REGULAR,USD
2038,10,ADMA,4.31634,4.32181,83,CALL,REGULAR,USD
2039,10,AEPI,2.58781,2.59328,20,PUT,REGULAR,USD
2040,-10,ACMR,1.29011,1.29558,111,CALL,ODD,EUR
2041,10,ALJJ,3.80225,3.80772,28,PUT,REGULAR,USD
2042,10,ANAD,4.75023,4.7557,136,CALL,REGULAR,USD
2043,-10,AMRK,2.67796,2.68343,109,PUT,REGULAR,USD
2044,10,ASV,1.23466,1.24013,46,CALL,REGULAR,USD
2045,10,ASV,4.49075,4.49622,37,PUT,REGULAR,USD
2046,-10,FCCY,4.80241,4.80788,21,CALL,REGULAR,USD
2047,10,ATNY,0.55084,0.55631,32,PUT,REGULAR,USD
2048,10,ARRS,3.40093,3.4064,81,CALL,ODD,EUR
2049,-10,ARMH,3.00852,3.01399,139,PUT,REGULAR,USD
2050,10,EGHT,1.40534,1.41081,60,CALL,REGULAR,USD
2051,10,SSRX,4.8803,4.88577,107,PUT,REGULAR,USD
2052,-10,FCCY,4.93265,4.93812,111,CALL,REGULAR,USD
2053,10,ANSS,1.34161,1.34708,112,PUT,REGULAR,USD
2054,10,ADTN,0.88602,0.89149,73,CALL,REGULAR,USD
2055,-10,AMRK,0.30784,0.31331,76,PUT,REGULAR,USD
2056,10,ADTN,3.11414,3.11961,71,CALL,ODD,EUR
2057,10,AMRK,1.00767,1.01314,133,PUT,REGULAR,USD
2058,-10,AGNCB,4.76671,4.77218,91,CALL,REGULAR,USD
2059,10,FUBC,2.14517,2.15064,80,PUT,REGULAR,USD
2060,10,ANAD,1.93159,1.93706,127,CALL,REGULAR,USD
2061,-10,CAFD,1.00823,1.0137,43,PUT,REGULAR,USD
2062,10,FUBC,3.64514,3.65061,45,CALL,REGULAR,USD
2063,10,ARMH,3.99297,3.99844,123,PUT,REGULAR,USD
2064,-10,ACMR,4.9576,4.96307,24,CALL,ODD,EUR
2065,10,AEY,2.20155,2.20702,30,PUT,REGULAR,USD
2066,10,ACMR,2.97017,2.97564,39,CALL,REGULAR,USD
2067,-10,TWOU,2.98492,2.99039,22,PUT,REGULAR,USD
2068,10,SRCE,2.54425,2.54972,83,CALL,REGULAR,USD
2069,10,ALJJ,3.5868,3.59227,42,PUT,REGULAR,USD
2070,-10,FUBC,0.3046,0.31007,32,CALL,REGULAR,USD
2071,10,FCTY,4.65019,4.65566,61,PUT,REGULAR,USD
2072,10,ADTN,1.13301,1.13848,40,CALL,ODD,EUR
2073,-10,SWIN,3.72957,3.73504,77,PUT,REGULAR,USD
2074,10,ALJJ,2.28712,2.29259,31,CALL,REGULAR,USD
2075,10,AMRK,1.97469,1.98016,133,PUT,REGULAR,USD
2076,-10,ARIS,0.47207,0.47754,130,CALL,REGULAR,USD
2077,10,ADTN,1.42122,1.42669,46,PUT,REGULAR,USD
2078,10,FCCY,0.14847,0.15394,45,CALL,REGULAR,USD
2079,-10,ASV,0.98109,0.98656,51,PUT,REGULAR,USD
2080,10,FLWS,2.82493,2.8304,37,CALL,ODD,EUR
2081,10,ACMR,0.63477,0.64024,114,PUT,REGULAR,USD
2082,-10,ACMR,0.51741,0.52288,38,CALL,REGULAR,USD
2083,10,FLWS,4.42198,4.42745,26,PUT,REGULAR,USD
2084,10,JOBS,0.90906,0.91453,104,CALL,REGULAR,USD
2085,-10,ADTN,3.21807,3.22354,109,PUT,REGULAR,USD
2086,10,FLWS,3.68584,3.69131,89,CALL,REGULAR,USD
2087,10,ACAD,4.53196,4.53743,83,PUT,REGULAR,USD
2088,-10,JOBS,2.20939,2.21486,40,CALL,ODD,EUR
2089,10,ASDR,4.32567,4.33114,77,PUT,REGULAR,USD
2090,10,FUBC,3.56247,3.56794,42,CALL,REGULAR,USD
2091,-10,AGNC,3.79039,3.79586,29,PUT,REGULAR,USD
2092,10,UHAL,3.22971,3.23518,125,CALL,REGULAR,USD
2093,10,ASML,2.41817,2.42364,145,PUT,REGULAR,USD
2094,-10,JOBS,1.71366,1.71913,69,CALL,REGULAR,USD
2095,10,ACMR,4.74039,4.74586,67,PUT,REGULAR,USD
2096,10,ALJJ,1.71348,1.71895,142,CALL,ODD,EUR
2097,-10,ASV,2.12306,2.12853,127,PUT,REGULAR,USD
2098,10,ACIU,4.22559,4.23106,117,CALL,REGULAR,USD
2099,10,FLWS,2.11953,2.125,21,PUT,REGULAR,USD
2100,-10,AMCX,0.56281,0.56828,89,CALL,REGULAR,USD
2101,10,ACNB,2.7256,2.73107,38,PUT,REGULAR,USD
2102,10,ASML,3.9142,3.91967,47,CALL,REGULAR,USD
2103,-10,EMDR,4.16135,4.16682,144,PUT,REGULAR,USD
2104,10,AMRK,2.86157,2.86704,127,CALL,ODD,EUR
2105,10,ARIS,3.17497,3.18044,63,PUT,REGULAR,USD
2106,-10,ADMA,1.24484,1.25031,95,CALL,REGULAR,USD
2107,10,AEPI,0.09244,0.09791,54,PUT,REGULAR,USD
2108,10,SRCE,4.3855,4.39097,94,CALL,REGULAR,USD
2109,-10,FCTY,1.73185,1.73732,69,PUT,REGULAR,USD
2110,10,ARMH,4.94666,4.95213,101,CALL,REGULAR,USD
2111,10,AMAG,2.7908,2.79627,114,PUT,REGULAR,USD
2112,-10,SSRX,0.808,0.81347,53,CALL,ODD,EUR
2113,10,ABMD,4.61184,4.61731,117,PUT,REGULAR,USD
2114,10,ARMH,0.48601,0.49148,26,CALL,REGULAR,USD
2115,-10,AMAG,4.80493,4.8104,72,PUT,REGULAR,USD
2116,10,TWOU,4.01673,4.0222,104,CALL,REGULAR,USD
2117,10,ANIP,0.48876,0.49423,37,PUT,REGULAR,USD
2118,-10,FUBC,3.36452,3.36999,35,CALL,REGULAR,USD
2119,10,SRCE,2.1838,2.18927,116,PUT,REGULAR,USD
2120,10,TURN,0.49448,0.49995,124,CALL,ODD,EUR
2121,-10,AEY,4.78698,4.79245,71,PUT,REGULAR,USD
2122,10,ARCW,0.49628,0.50175,140,CALL,REGULAR,USD
2123,10,TURN,1.45089,1.45636,73,PUT,REGULAR,USD
2124,-10,ACMR,2.65733,2.6628,121,CALL,REGULAR,USD
2125,10,TURN,2.34548,2.35095,88,PUT,REGULAR,USD
2126,10,EGHT,3.7897,3.79517,108,CALL,REGULAR,USD
2127,-10,EMDR,3.26139,3.26686,24,PUT,REGULAR,USD
2128,10,FCCY,0.44498,0.45045,112,CALL,ODD,EUR
2129,10,ABMD,4.3052,4.31067,86,PUT,REGULAR,USD
2130,-10,AMRK,2.39259,2.39806,141,CALL,REGULAR,USD
2131,10,AGNCP,1.49245,1.49792,70,PUT,REGULAR,USD
2132,10,SSRX,0.74472,0.75019,28,CALL,REGULAR,USD
2133,-10,ALJJ,1.56124,1.56671,99,PUT,REGULAR,USD
2134,10,ASBB,4.27145,4.27692,44,CALL,REGULAR,USD
2135,10,VNET,0.4701,0.47557,91,PUT,REGULAR,USD
2136,-10,ACIW,4.40497,4.41044,66,CALL,ODD,EUR
2137,10,ARCW,1.00071,1.00618,116,PUT,REGULAR,USD
2138,10,ANSS,1.85916,1.86463,110,CALL,REGULAR,USD
2139,-10,ALJJ,3.92464,3.93011,72,PUT,REGULAR,USD
2140,10,ASBB,0.37261,0.37808,120,CALL,REGULAR,USD
2141,10,ACIU,4.71541,4.72088,96,PUT,REGULAR,USD
2142,-10,ACAD,4.79546,4.80093,84,CALL,REGULAR,USD
2143,10,AMAG,0.02325,0.02872,98,PUT,REGULAR,USD
2144,10,AEPI,4.83139,4.83686,110,CALL,ODD,EUR
2145,-10,AMRK,1.29825,1.30372,37,PUT,REGULAR,USD
2146,10,ACAD,2.61566,2.62113,58,CALL,REGULAR,USD
2147,10,FCTY,1.5483,1.55377,91,PUT,REGULAR,USD
2148,-10,EMDR,2.0235,2.02897,80,CALL,REGULAR,USD
2149,10,TURN,2.65676,2.66223,54,PUT,REGULAR,USD
2150,10,AGNCP,2.83538,2.84085,68,CALL,REGULAR,USD
2151,-10,AGNCP,1.48605,1.49152,102,PUT,REGULAR,USD
2152,10,ASML,0.72169,0.72716,138,CALL,ODD,EUR
2153,10,ACNB,2.36136,2.36683,129,PUT,REGULAR,USD
2154,-10,AAON,2.87859,2.88406,81,CALL,REGULAR,USD
2155,10,ANIP,1.4283,1.43377,29,PUT,REGULAR,USD
2156,10,CAFD,0.90788,0.91335,108,CALL,REGULAR,USD
2157,-10,FLWS,4.71922,4.72469,50,PUT,REGULAR,USD
2158,10,ALJJ,1.35755,1.36302,39,CALL,REGULAR,USD
2159,10,ADMA,4.17498,4.18045,116,PUT,REGULAR,USD
2160,-10,ACIW,4.57545,4.58092,51,CALL,ODD,EUR
